"","condition","ID","cov_distance","aa","pa","IDnum","ms","d"
"14310","I","1YYqrfoY",6.07586855598928,-0.232710212048531,1.79187236542529,9,10548,8.31065069307314
"14322","I","1YYqrfoY",6.07586855598928,-0.232710212048531,1.79187236542529,9,2367,7.50349101942116
"15221","I","1YYqrfoY",6.07586855598928,0.659346487743108,3.14159165358979,9,501,7.17468066614986
"15296","I","1YYqrfoY",6.07586855598928,-0.403364864523563,1.41953345824426,9,617,7.61199593365317
"15334","I","1YYqrfoY",6.07586855598928,1.08598276384493,1.0394396506171,9,501,7.66617608577824
"15349","I","1YYqrfoY",6.07586855598928,1.25663741632092,1.0394396506171,9,1535,7.65405036323723
"15427","I","1YYqrfoY",6.07586855598928,-0.542991204683108,1.4272903587793,9,1800,7.60507746632992
"15470","P","2Zc5FlKA",6.40770697342966,-1.57987309017047,1.00004444930334e-06,10,2389,9.180250993859
"15472","P","2Zc5FlKA",6.40770697342966,-1.57987309017047,1.00004444930334e-06,10,1617,9.180250993859
"15744","P","2Zc5FlKA",6.40770697342966,-0.0553191823674202,1.55838717370365,10,668,9.18025099385898
"16012","P","2Zc5FlKA",6.40770697342966,0.798889382187348,2.28489858434171,10,549,9.18025099385901
"16353","P","2Zc5FlKA",6.40770697342966,0.0963247609831344,1.46595129077993,10,5353,9.18025099385902
"16686","P","2Zc5FlKA",6.40770697342966,0.418492684372217,1.52823588200212,10,617,9.18025099385901
"17033","P","2Zc5FlKA",6.40770697342966,0.651620479875593,1.41515238070703,10,534,9.18025099385902
"17322","P","2Zc5FlKA",6.40770697342966,0.0181954265394535,1.60399642342826,10,1067,9.18025099385902
"17337","P","2Zc5FlKA",6.40770697342966,0.0181954265394535,1.60399642342826,10,584,4.25312977612024
"17434","P","2Zc5FlKA",6.40770697342966,-0.170535698151555,1.64755402095316,10,2301,4.25312977612024
"17489","P","2Zc5FlKA",6.40770697342966,-0.170535698151554,1.64755402095316,10,716,4.59872133546421
"17496","P","2Zc5FlKA",6.40770697342966,-0.170535698151554,1.64755402095316,10,515,3.446843886922
"17607","P","2Zc5FlKA",6.40770697342966,1.76436836796712,2.16135982059102,10,668,4.00032727983268
"17842","P","2Zc5FlKA",6.40770697342966,0.365071448345996,2.13312534180215,10,2150,3.69653066563299
"17949","P","2Zc5FlKA",6.40770697342966,-0.327251365488783,1.49899721393819,10,1650,3.74083381891738
"18056","P","2Zc5FlKA",6.40770697342966,-0.327251365488783,1.49899721393819,10,533,3.38314035664306
"18148","P","2Zc5FlKA",6.40770697342966,-0.327251365488783,1.49899721393819,10,651,3.26989930263315
"18210","P","2Zc5FlKA",6.40770697342966,-0.327251365488783,1.49899721393819,10,699,3.55973729490998
"18335","P","2Zc5FlKA",6.40770697342966,-0.32725136548878,1.49899721393819,10,950,3.76372875104163
"18462","P","2Zc5FlKA",6.40770697342966,-0.32725136548878,1.49899721393819,10,868,3.0340942331932
"18478","P","2Zc5FlKA",6.40770697342966,-0.32725136548878,1.49899721393819,10,533,3.35796433119574
"18592","P","2Zc5FlKA",6.40770697342966,-0.32725136548878,1.49899721393819,10,1467,3.43300519421725
"18624","P","2Zc5FlKA",6.40770697342966,-0.32725136548878,1.49899721393819,10,1016,2.96211508411236
"18926","I","3H5ZefpP",5.70054878603833,-2.04297467831793e-10,1.55932981409462,11,3785,8.72123844416605
"18990","I","3H5ZefpP",5.70054878603833,0.0349065848355905,1.01245998180306,11,551,8.72123844416604
"19053","I","3H5ZefpP",5.70054878603833,-0.209439510443613,1.5127877007081,11,766,8.72123844416604
"19101","I","3H5ZefpP",5.70054878603833,-1.41953445849302,1.50115217236148,11,601,8.72123844416605
"19189","I","3H5ZefpP",5.70054878603833,-0.383972435643045,1.61750745582777,11,816,8.72123844416605
"19196","I","3H5ZefpP",5.70054878603833,-0.383972435643045,1.61750745582777,11,616,6.09036607368778
"19284","I","3H5ZefpP",5.70054878603833,0.756309342326584,1.29171266212216,11,1501,6.09036607368779
"19429","I","3H5ZefpP",5.70054878603833,0.977384380912531,3.10668506850545,11,516,6.09036607368779
"19618","I","3H5ZefpP",5.70054878603833,-0.244346095483497,1.67551508187011,11,1039,6.09036607368779
"19639","I","3H5ZefpP",5.70054878603833,0.872664625792874,1e-06,11,683,4.71260917021633
"19663","I","3H5ZefpP",5.70054878603833,0.360701378541205,1.32645123156014,11,784,4.71260917021633
"19845","I","3H5ZefpP",5.70054878603833,0.360701378541205,1.32645123156014,11,2812,4.73810564959834
"19885","I","3H5ZefpP",5.70054878603833,-0.302523737216639,1.66388155361237,11,615,4.55102459710087
"19919","I","3H5ZefpP",5.70054878603833,-2.04285477423127e-10,1.74533025203878,11,1316,4.51687512510704
"19925","I","3H5ZefpP",5.70054878603833,-2.04285033333917e-10,1.74533025203878,11,551,3.27666872956196
"20015","I","3H5ZefpP",5.70054878603833,0.17453292499515,1.5940683835326,11,967,3.74478225287252
"20023","I","3H5ZefpP",5.70054878603833,0.17453292499515,1.5940683835326,11,783,2.76275695848412
"20048","I","3H5ZefpP",5.70054878603833,0.17453292499515,1.5940683835326,11,1300,2.78989290021198
"20099","I","3H5ZefpP",5.70054878603833,-0.0814486986306846,1.83841447881181,11,3884,2.23518931378753
"20102","I","3H5ZefpP",5.70054878603833,-0.0814486986306842,1.83841447881181,11,584,2.13085536827745
"20145","I","3H5ZefpP",5.70054878603833,0.255981623421554,1.71042366699889,11,1916,2.59908433246106
"20168","I","3H5ZefpP",5.70054878603833,-0.174532925403713,1.94313423393147,11,4167,1.92243943958294
"20205","I","3H5ZefpP",5.70054878603833,0.197803981688412,1.65224602526575,11,1000,2.59932603155159
"20210","I","3H5ZefpP",5.70054878603833,0.197803981688412,1.65224602526575,11,633,2.88093750080444
"20216","I","3H5ZefpP",5.70054878603833,0.197803981688412,1.65224602526575,11,967,3.41581087668856
"20321","I","3H5ZefpP",5.70054878603833,0.325794793501333,2.30383561267696,11,668,2.72743982379199
"20405","I","3H5ZefpP",5.70054878603833,0.104719755022652,1.75696378029651,11,599,3.15732641454444
"20409","I","3H5ZefpP",5.70054878603833,0.104719755022652,1.75696378029651,11,650,3.65655482589657
"20505","I","3H5ZefpP",5.70054878603833,-0.302523737109356,1.39626240155101,11,583,3.00432125352887
"20575","I","3H5ZefpP",5.70054878603833,-0.104719755216661,1.58243085509708,11,620,2.33117013437898
"20581","I","3H5ZefpP",5.70054878603833,-0.10471975521666,1.58243085509708,11,666,1.92031642612532
"20599","I","3H5ZefpP",5.70054878603833,-0.104719755216659,1.58243085509708,11,683,4.14684870975108
"20639","I","3H5ZefpP",5.70054878603833,-0.616683002468328,1.90822564880268,11,818,3.14126787014867
"20749","I","3H5ZefpP",5.70054878603833,-0.302523737109347,1.81514142202965,11,883,6.69168310208072
"20770","I","3H5ZefpP",5.70054878603833,-0.302523737109347,1.81514142202965,11,933,5.41250919100397
"20803","P","3RMLCvFV",6.04542157580965,-2.04297467831793e-10,1.55932981409462,12,11343,8.72123844416605
"20804","P","3RMLCvFV",6.04542157580965,-1.34972128841325,0.656412743378591,12,2603,9.180250993859
"21129","P","3RMLCvFV",6.04542157580965,2.0850864664587,1.44762849340528,12,1401,9.18025099385901
"21211","P","3RMLCvFV",6.04542157580965,-0.214093650764646,1.54071272017831,12,2401,9.180250993859
"21217","P","3RMLCvFV",6.04542157580965,-0.214093650764646,1.54071272017831,12,516,9.180250993859
"21220","P","3RMLCvFV",6.04542157580965,-0.214093650764645,1.54071272017831,12,1672,7.87091769585986
"21310","P","3RMLCvFV",6.04542157580965,-0.214093650764645,1.54071272017831,12,632,7.88516127641595
"21314","P","3RMLCvFV",6.04542157580965,-0.214093650764645,1.54071272017831,12,2950,7.88516127641594
"21467","P","3RMLCvFV",6.04542157580965,-0.847066321803626,2.8718172695591,12,1085,7.97371701097603
"21684","P","3RMLCvFV",6.04542157580965,-0.176860528196462,1.20560964583065,12,817,7.84657728447836
"21692","P","3RMLCvFV",6.04542157580965,-0.158242901647935,1.35454426663224,12,2048,7.87899342060776
"21716","P","3RMLCvFV",6.04542157580965,-0.605047119140853,0.79603890599406,12,3019,7.64949336518892
"21837","P","3RMLCvFV",6.04542157580965,0.549197079791846,1.17768444881637,12,850,8.10584181607682
"22106","P","3RMLCvFV",6.04542157580965,-0.0930838718891793,1.3452359859902,12,1000,7.9054480163266
"22111","P","3RMLCvFV",6.04542157580965,-0.214093650764635,1.32661906961796,12,783,7.8502566425749
"22119","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,2203,7.74709209927723
"22128","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,567,10.0451554325607
"22133","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,501,7.74709209927722
"22138","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,549,5.97050294818998
"22141","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,1000,6.98113787492191
"22144","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,834,8.16067669863609
"22148","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,2151,8.16067669863608
"22312","P","3RMLCvFV",6.04542157580965,-0.456113208515548,1.33592770534815,12,2582,8.16301774617436
"22335","P","3RMLCvFV",6.04542157580965,-1.59174049107601,2.30400327319071,12,617,7.95140643825665
"22433","P","3RMLCvFV",6.04542157580965,-2.79252715848337,0.842581374468718,12,632,8.06964081335852
"22459","P","3RMLCvFV",6.04542157580965,-2.6063587049373,0.600562171805951,12,1701,8.06749958428203
"22513","P","3RMLCvFV",6.04542157580965,-0.1861688088385,1.16837616817433,12,830,8.28896363150451
"22516","I","3u8SWy88",5.72415630369096,-2.04297467831793e-10,1.55932981409462,13,4617,8.72123844416605
"22522","I","3u8SWy88",5.72415630369096,-2.04297467831793e-10,1.55932981409462,13,1684,6.41091165651345
"22526","I","3u8SWy88",5.72415630369096,-2.04297467831793e-10,1.55932981409462,13,850,5.22172761242806
"22618","I","3u8SWy88",5.72415630369096,0.0814486982221063,1.03573103849632,13,649,5.22172761242805
"22678","I","3u8SWy88",5.72415630369096,0.360701378541198,2.10619964638618,13,616,5.22172761242805
"22708","I","3u8SWy88",5.72415630369096,0.570140888780517,2.79269581883728,13,567,5.22172761242805
"22761","I","3u8SWy88",5.72415630369096,-0.267617152176758,1.66404956921428,13,983,5.22172761242805
"22767","I","3u8SWy88",5.72415630369096,-0.267617152176758,1.66404956921428,13,567,3.8384496229485
"22809","I","3u8SWy88",5.72415630369096,-0.337430322256529,1.92003119284011,13,1317,3.8384496229485
"22829","I","3u8SWy88",5.72415630369096,1.22173047619174,1.98984436291989,13,767,3.8384496229485
"22936","I","3u8SWy88",5.72415630369096,-2.76925574670196,1.98984436291989,13,784,3.8384496229485
"22938","I","3u8SWy88",5.72415630369096,-2.72271363331545,1.98984436291989,13,1704,3.8384496229485
"23013","I","3u8SWy88",5.72415630369096,-2.72271363331545,1.98984436291989,13,2284,4.25133983717821
"23109","I","3u8SWy88",5.72415630369096,1.67551608171026,1.94330224953337,13,735,3.51770145589471
"23137","I","3u8SWy88",5.72415630369096,2.6994425762136,1.60587192748113,13,550,4.67467474343941
"23172","I","3u8SWy88",5.72415630369096,-2.53654517976939,1.69895615425416,13,767,4.67664004663926
"23568","I","3u8SWy88",5.72415630369096,0.593411945473783,2.12947070307943,13,1116,2.57417299494112
"23572","I","3u8SWy88",5.72415630369096,0.593411945473783,2.12947070307943,13,601,1.94698480908293
"23658","I","3u8SWy88",5.72415630369096,0.907571210832762,1.62914298417439,13,734,2.94479308804594
"23665","I","3u8SWy88",5.72415630369096,0.907571210832762,1.62914298417439,13,783,4.12568115588847
"23786","I","3u8SWy88",5.72415630369096,0.907571210832762,1.62914298417439,13,1084,4.01403840098556
"23810","I","3u8SWy88",5.72415630369096,0.907571210832762,1.62914298417439,13,584,9.56273636779608
"23858","I","3u8SWy88",5.72415630369096,-0.0232710568975474,1.79204038102719,13,1667,3.84571270246412
"23893","I","3u8SWy88",5.72415630369096,-0.0232710568975474,1.79204038102719,13,1269,3.07389410406566
"23896","I","3u8SWy88",5.72415630369096,-0.0232710568975474,1.79204038102719,13,518,3.66384614981212
"23905","I","3u8SWy88",5.72415630369096,-0.0232710568975474,1.79204038102719,13,716,6.19274079846242
"23979","I","3u8SWy88",5.72415630369096,-1.54752527030593,1.73386273929405,13,518,6.8186832303796
"24008","I","3u8SWy88",5.72415630369096,-1.39626340179975,2.08292858969292,13,1433,6.22321809389868
"24045","I","3u8SWy88",5.72415630369096,-1.26827258998684,2.24582598654572,13,552,5.9518202158405
"24084","I","3u8SWy88",5.72415630369096,-0.674860644308763,1.69895615425417,13,500,6.3635770976481
"24142","I","3u8SWy88",5.72415630369096,-0.0698131702861102,0.372337907136569,13,750,8.2893165325746
"24207","I","3u8SWy88",5.72415630369096,0.500327718698705,1.12864724966744,13,500,7.42705368443053
"24220","I","3u8SWy88",5.72415630369096,0.802851455711056,1.14028277801407,13,583,7.57119068573598
"24394","I","3u8SWy88",5.72415630369096,-2.25729249945234,2.40855536779662,13,567,6.36773965732741
"24413","I","3u8SWy88",5.72415630369096,-2.9670597285967,2.38528431110336,13,917,6.69001262823985
"24414","W","3XRNNCsq",6.07957178792816,-2.04297467831793e-10,1.55932981409462,14,3249,11.8641472656581
"24416","W","3XRNNCsq",6.07957178792816,-2.04297467831793e-10,1.55932981409462,14,2215,10.7073929072564
"24455","W","3XRNNCsq",6.07957178792816,1.03168339483408,1.48951664401485,14,521,10.7073929072564
"24699","W","3XRNNCsq",6.07957178792816,-0.81448733955646,2.30400362827886,14,516,10.7073929072564
"24996","W","3XRNNCsq",6.07957178792816,0.92308536699097,1.88495459210944,14,1817,8.72123844416603
"25056","W","3XRNNCsq",6.07957178792816,0.92308536699097,1.88495459210944,14,584,8.73928700528898
"25058","W","3XRNNCsq",6.07957178792816,0.92308536699097,1.88495459210944,14,965,7.89091140083406
"25107","W","3XRNNCsq",6.07957178792816,-0.395608319077828,1.69878613856338,14,750,7.47797286260079
"25114","W","3XRNNCsq",6.07957178792816,-1.65224538051375,1.69878613856338,14,750,7.52040529734224
"25222","W","3XRNNCsq",6.07957178792816,0.612804019267289,1.59018775563213,14,545,7.11137783368584
"25231","W","3XRNNCsq",6.07957178792816,0.628317820337364,1.21009394800497,14,741,7.25527173238127
"25250","W","3XRNNCsq",6.07957178792816,0.992897471806306,2.04785198896225,14,650,7.08662616652904
"25267","W","3XRNNCsq",6.07957178792816,0.0698121046110338,1.79187036533641,14,516,6.82096403370612
"25270","W","3XRNNCsq",6.07957178792816,0.0698121046110338,1.79187036533641,14,665,5.81071545419632
"25314","W","3XRNNCsq",6.07957178792816,0.721401692022252,1.7841132872573,14,983,6.07474246900006
"25332","W","3XRNNCsq",6.07957178792816,0.271494359227171,1.48934645077999,14,1099,5.99942447352925
"25356","W","3XRNNCsq",6.07957178792816,0.271494359227171,1.48934645077999,14,1215,4.35376795773243
"25358","W","3XRNNCsq",6.07957178792816,0.271494359227171,1.48934645077999,14,699,4.79250925746855
"25370","W","3XRNNCsq",6.07957178792816,-0.418880085947377,2.31934759120223,14,565,3.54537872063805
"25373","W","3XRNNCsq",6.07957178792816,-0.418880085947377,2.31934759120223,14,666,4.31986945892291
"25376","W","3XRNNCsq",6.07957178792816,-0.418880085947377,2.31934759120223,14,1105,5.22676033648954
"25389","W","3XRNNCsq",6.07957178792816,-1.91598496993905,2.62962822874962,14,866,5.26466915921414
"25400","W","3XRNNCsq",6.07957178792816,-2.45897652950717,2.57532921482807,14,551,5.53886398977888
"25443","W","3XRNNCsq",6.07957178792816,3.07953496348817,1.60570173424628,14,867,6.96821716115
"25461","W","3XRNNCsq",6.07957178792816,2.00130909997513,1.43504743685844,14,1082,7.48405728207396
"25481","W","3XRNNCsq",6.07957178792816,0.162895266119628,1.57467377701798,14,2181,6.25625178234934
"25497","W","3XRNNCsq",6.07957178792816,0.178409067189704,1.87719751403033,14,1466,5.9613852743623
"25533","W","3XRNNCsq",6.07957178792816,1.02392436377017,2.08663702426965,14,749,6.43417470050648
"25559","W","3XRNNCsq",6.07957178792816,0.201680123882962,1.92373962741685,14,1566,5.936928897076
"25579","W","3XRNNCsq",6.07957178792816,-0.186170584279236,1.70654321664249,14,7007,5.83226336841486
"25586","W","3XRNNCsq",6.07957178792816,-0.519722633608027,1.25663588384741,14,534,6.14884102392819
"25683","W","3XRNNCsq",6.07957178792816,-0.2016850955256,1.56691687648294,14,1001,5.97107876631533
"25687","W","3XRNNCsq",6.07957178792816,-0.201685095525599,1.56691687648294,14,800,7.4055952113572
"25751","W","3XRNNCsq",6.07957178792816,-0.0620587553660519,1.90046892581173,14,849,3.85991690479463
"25756","W","3XRNNCsq",6.07957178792816,-0.0620587553660519,1.90046892581173,14,766,2.90507932991606
"25808","W","3XRNNCsq",6.07957178792816,0.372334776358953,1.47383300479806,14,1798,3.71089231344125
"25810","W","3XRNNCsq",6.07957178792816,0.372334776358953,1.47383300479806,14,583,4.06136104335195
"25913","W","3XRNNCsq",6.07957178792816,0.0387834372064497,1.72205772788886,14,1065,3.52089406516173
"25985","W","3XRNNCsq",6.07957178792816,0.0387834372064497,1.71430082735382,14,2613,2.87880697828282
"25992","W","3XRNNCsq",6.07957178792816,0.0387834372064497,1.71430082735382,14,618,3.81955099367503
"25994","W","3XRNNCsq",6.07957178792816,0.0387834372064497,1.71430082735382,14,1134,4.18303763779943
"25996","W","3XRNNCsq",6.07957178792816,0.0387834372064497,1.71430082735382,14,548,4.5959272228965
"26000","I","49QsdujI",5.7684716847485,0.0930842265687359,1.11717973692272,15,4074,8.72123844416605
"26009","I","49QsdujI",5.7684716847485,0.023271056488964,0.384141451085105,15,631,8.72123844416605
"26454","I","49QsdujI",5.7684716847485,-0.0349065852441754,2.16420727242852,15,1415,8.72123844416607
"26573","I","49QsdujI",5.7684716847485,0.069813169875486,1.94313223384258,15,1278,8.72123844416607
"26574","I","49QsdujI",5.7684716847485,0.069813169875486,1.94313223384258,15,984,8.28517652195776
"26598","I","49QsdujI",5.7684716847485,0.069813169875486,1.94313223384258,15,571,2.41918060912095
"26705","I","49QsdujI",5.7684716847485,1.14028177776534,1.03556102280553,15,5459,2.41918060912095
"26727","I","49QsdujI",5.7684716847485,1.14028177776534,1.03556102280553,15,800,7.47737181106686
"26730","I","49QsdujI",5.7684716847485,1.14028177776534,1.03556102280553,15,882,8.72123844416604
"26736","I","49QsdujI",5.7684716847485,1.14028177776534,1.03556102280553,15,601,7.10350322051352
"26791","I","49QsdujI",5.7684716847485,0.290888208461435,1.80350589368303,15,2296,7.10350322051351
"26792","I","49QsdujI",5.7684716847485,0.290888208461435,1.80350589368303,15,1799,6.74832805948784
"26842","I","49QsdujI",5.7684716847485,0.605047473820415,1.48934662832405,15,602,6.74832805948784
"26858","I","49QsdujI",5.7684716847485,0.826122512406363,2.04785198896224,15,1350,6.74832805948784
"26893","I","49QsdujI",5.7684716847485,0.337430321847951,1.67551508187011,15,1382,6.74832805948784
"26961","I","49QsdujI",5.7684716847485,0.337430321847951,1.67551508187011,15,1712,6.90447249506793
"26975","I","49QsdujI",5.7684716847485,0.337430321847951,1.67551508187011,15,615,5.68717239923414
"26987","I","49QsdujI",5.7684716847485,0.337430321847951,1.67551508187011,15,1684,3.30959462604668
"27124","I","49QsdujI",5.7684716847485,-0.255981623830116,2.30383361258807,15,2563,2.15104434849314
